,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
567443,1,1,B6,B6,B6,MIA,FL,Florida,JFK,NY,New York,-7.0,0.0,1100-1159,-20.0,0.0,1400-1459,0.0,1089.0
16902,9,2,WN,WN,WN,ATL,GA,Georgia,MIA,FL,Florida,158.0,158.0,1000-1059,149.0,149.0,1200-1259,0.0,594.0
150474,29,1,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,53.0,53.0,1900-1959,72.0,72.0,2200-2259,0.0,1947.0
286577,12,5,NK,NK,NK,MIA,FL,Florida,ATL,GA,Georgia,-5.0,0.0,0001-0559,-8.0,0.0,0700-0759,0.0,594.0
331875,21,7,AA,OO,OO,DEN,CO,Colorado,LAX,CA,California,5.0,5.0,1200-1259,-5.0,0.0,1400-1459,0.0,862.0
287384,8,1,NK,NK,NK,MCO,FL,Florida,LAS,NV,Nevada,64.0,64.0,1900-1959,45.0,45.0,2200-2259,0.0,2039.0
457393,12,5,AA,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,27.0,27.0,1300-1359,12.0,12.0,1500-1559,0.0,541.0
291866,3,3,NK,NK,NK,LAX,CA,California,ATL,GA,Georgia,-6.0,0.0,1100-1159,-10.0,0.0,1800-1859,0.0,1947.0
287358,6,6,NK,NK,NK,ORD,IL,Illinois,MIA,FL,Florida,5.0,5.0,1600-1659,38.0,38.0,2100-2159,0.0,1197.0
157219,10,3,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,139.0,139.0,1100-1159,130.0,130.0,1400-1459,0.0,2248.0
234328,15,1,F9,F9,F9,LAS,NV,Nevada,DFW,TX,Texas,74.0,74.0,1900-1959,72.0,72.0,2300-2359,0.0,1055.0
193716,3,3,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-2.0,0.0,1200-1259,-28.0,0.0,1500-1559,0.0,1947.0
237867,13,6,F9,F9,F9,DEN,CO,Colorado,MCO,FL,Florida,29.0,29.0,1600-1659,0.0,0.0,2200-2259,0.0,1546.0
391709,25,4,UA,UA,UA,LAS,NV,Nevada,ORD,IL,Illinois,-7.0,0.0,0900-0959,-15.0,0.0,1400-1459,0.0,1514.0
455602,12,5,AA,AA,AA,MIA,FL,Florida,DFW,TX,Texas,37.0,37.0,2200-2259,38.0,38.0,0001-0559,0.0,1121.0
148852,30,2,B6,B6,B6,JFK,NY,New York,ATL,GA,Georgia,53.0,53.0,1500-1559,31.0,31.0,1800-1859,0.0,760.0
519132,14,7,AA,AA,AA,ORD,IL,Illinois,LAX,CA,California,82.0,82.0,2000-2059,92.0,92.0,2300-2359,0.0,1744.0
281223,7,7,NK,NK,NK,ATL,GA,Georgia,MIA,FL,Florida,4.0,4.0,1800-1859,2.0,2.0,2000-2059,0.0,594.0
155541,15,1,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,409.0,409.0,1100-1159,418.0,418.0,1500-1559,0.0,1199.0
193555,22,1,DL,DL,DL,DEN,CO,Colorado,JFK,NY,New York,-5.0,0.0,2300-2359,-35.0,0.0,0001-0559,0.0,1626.0
511764,3,3,AA,AA,AA,MCO,FL,Florida,MIA,FL,Florida,7.0,7.0,1200-1259,1.0,1.0,1300-1359,0.0,192.0
158251,10,3,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,-1.0,0.0,1300-1359,-6.0,0.0,1500-1559,0.0,404.0
522296,22,1,AA,AA,AA,LAS,NV,Nevada,MIA,FL,Florida,-2.0,0.0,1300-1359,2.0,2.0,2000-2059,0.0,2174.0
415220,19,5,UA,UA,UA,ORD,IL,Illinois,LAX,CA,California,2.0,2.0,1700-1759,-7.0,0.0,2000-2059,0.0,1744.0
403005,22,1,UA,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-7.0,0.0,0900-0959,-8.0,0.0,1300-1359,0.0,888.0
454433,20,6,AA,AA,AA,JFK,NY,New York,LAX,CA,California,19.0,19.0,2000-2059,30.0,30.0,2300-2359,0.0,2475.0
502041,3,3,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,-6.0,0.0,1400-1459,-28.0,0.0,1600-1659,0.0,1197.0
152047,2,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,7.0,7.0,1500-1559,-5.0,0.0,1700-1759,0.0,731.0
53919,19,5,WN,WN,WN,DEN,CO,Colorado,MIA,FL,Florida,13.0,13.0,1300-1359,11.0,11.0,1900-1959,0.0,1709.0
395164,12,5,UA,UA,UA,DEN,CO,Colorado,CLT,NC,North Carolina,207.0,207.0,1700-1759,206.0,206.0,2300-2359,0.0,1337.0
423045,4,4,UA,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,-4.0,0.0,2000-2059,-23.0,0.0,2200-2259,0.0,888.0
179431,17,3,DL,DL,DL,LAS,NV,Nevada,LAX,CA,California,-7.0,0.0,1400-1459,-29.0,0.0,1600-1659,0.0,236.0
47658,11,4,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,2.0,2.0,1000-1059,-5.0,0.0,1100-1159,0.0,628.0
572650,9,2,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,-2.0,0.0,0800-0859,1.0,1.0,1100-1159,0.0,944.0
149647,13,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,2.0,2.0,2000-2059,4.0,4.0,2200-2259,0.0,731.0
114759,23,2,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,-1.0,0.0,1100-1159,-8.0,0.0,1500-1559,0.0,862.0
516208,7,7,AA,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,-4.0,0.0,1600-1659,-23.0,0.0,2100-2159,0.0,1337.0
478541,7,7,AA,AA,AA,LAX,CA,California,ATL,GA,Georgia,-1.0,0.0,0900-0959,-5.0,0.0,1700-1759,0.0,1947.0
492230,15,1,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,,,1800-1859,,,2200-2259,1.0,985.0
284540,6,6,NK,NK,NK,ORD,IL,Illinois,LAS,NV,Nevada,-14.0,0.0,2000-2059,-24.0,0.0,2200-2259,0.0,1514.0
468533,30,2,AA,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,-7.0,0.0,0600-0659,-12.0,0.0,0800-0859,0.0,226.0
490906,11,4,AA,AA,AA,MCO,FL,Florida,DFW,TX,Texas,113.0,113.0,1300-1359,108.0,108.0,1500-1559,0.0,985.0
493863,22,1,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,28.0,28.0,0900-0959,12.0,12.0,1200-1259,0.0,1121.0
399728,24,3,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,12.0,12.0,1600-1659,19.0,19.0,1800-1859,0.0,1005.0
156349,12,5,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,1500-1559,18.0,18.0,1600-1659,0.0,1199.0
257016,17,3,AA,MQ,MQ,ATL,GA,Georgia,ORD,IL,Illinois,198.0,198.0,1100-1159,196.0,196.0,1300-1359,0.0,606.0
280972,14,7,NK,NK,NK,ORD,IL,Illinois,LAX,CA,California,71.0,71.0,1700-1759,75.0,75.0,2000-2059,0.0,1744.0
205284,1,1,DL,DL,DL,JFK,NY,New York,MCO,FL,Florida,2.0,2.0,1500-1559,-22.0,0.0,1800-1859,0.0,944.0
277633,3,3,NK,NK,NK,ATL,GA,Georgia,ORD,IL,Illinois,0.0,0.0,0700-0759,-8.0,0.0,0900-0959,0.0,606.0
203384,23,2,DL,DL,DL,MIA,FL,Florida,JFK,NY,New York,-11.0,0.0,0700-0759,-23.0,0.0,1000-1059,0.0,1089.0
121174,31,3,WN,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,-4.0,0.0,0600-0659,-17.0,0.0,0800-0859,0.0,404.0
30623,25,4,WN,WN,WN,LAS,NV,Nevada,LAX,CA,California,29.0,29.0,0800-0859,44.0,44.0,0900-0959,0.0,236.0
155845,25,4,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-2.0,0.0,0900-0959,-26.0,0.0,1100-1159,0.0,1947.0
146936,27,6,B6,B6,B6,LAX,CA,California,JFK,NY,New York,-4.0,0.0,2300-2359,-11.0,0.0,0800-0859,0.0,2475.0
515902,20,6,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,1.0,1.0,1200-1259,-14.0,0.0,1300-1359,0.0,731.0
154382,29,1,DL,DL,DL,MCO,FL,Florida,LAX,CA,California,-1.0,0.0,1600-1659,-28.0,0.0,1900-1959,0.0,2218.0
111962,16,2,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,34.0,34.0,1400-1459,15.0,15.0,1700-1759,0.0,628.0
207499,3,3,DL,DL,DL,MIA,FL,Florida,JFK,NY,New York,-10.0,0.0,1900-1959,-29.0,0.0,2300-2359,0.0,1089.0
503183,28,7,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,0.0,0.0,2200-2259,-5.0,0.0,2300-2359,0.0,641.0
500502,3,3,AA,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,0.0,0.0,1800-1859,0.0,0.0,2100-2159,0.0,802.0
206297,31,3,DL,DL,DL,ATL,GA,Georgia,JFK,NY,New York,4.0,4.0,1200-1259,-2.0,0.0,1400-1459,0.0,760.0
277563,12,5,NK,NK,NK,ATL,GA,Georgia,LAX,CA,California,9.0,9.0,1600-1659,8.0,8.0,1800-1859,0.0,1947.0
416490,19,5,UA,UA,UA,LAS,NV,Nevada,ORD,IL,Illinois,-2.0,0.0,1100-1159,-31.0,0.0,1700-1759,0.0,1514.0
352046,7,7,AA,OO,OO,DEN,CO,Colorado,LAX,CA,California,-5.0,0.0,1200-1259,-22.0,0.0,1300-1359,0.0,862.0
492550,2,2,AA,AA,AA,LAX,CA,California,JFK,NY,New York,-7.0,0.0,1500-1559,-7.0,0.0,2300-2359,0.0,2475.0
55538,19,5,WN,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,1.0,1.0,1000-1059,-6.0,0.0,1200-1259,0.0,888.0
178071,9,2,DL,DL,DL,LAS,NV,Nevada,JFK,NY,New York,88.0,88.0,2300-2359,70.0,70.0,0700-0759,0.0,2248.0
297907,3,3,AA,OH,OH,CLT,NC,North Carolina,ATL,GA,Georgia,-6.0,0.0,0700-0759,-20.0,0.0,0800-0859,0.0,226.0
187856,11,4,DL,DL,DL,LAX,CA,California,DEN,CO,Colorado,52.0,52.0,1500-1559,46.0,46.0,1800-1859,0.0,862.0
276777,31,3,NK,NK,NK,ATL,GA,Georgia,MCO,FL,Florida,-5.0,0.0,1200-1259,-21.0,0.0,1300-1359,0.0,404.0
198640,15,1,DL,DL,DL,DEN,CO,Colorado,JFK,NY,New York,9.0,9.0,0600-0659,4.0,4.0,1200-1259,0.0,1626.0
57973,20,6,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,-5.0,0.0,0700-0759,-15.0,0.0,1000-1059,0.0,628.0
88131,22,1,WN,WN,WN,LAS,NV,Nevada,LAX,CA,California,35.0,35.0,1200-1259,25.0,25.0,1400-1459,0.0,236.0
290696,14,7,NK,NK,NK,DFW,TX,Texas,LAX,CA,California,48.0,48.0,1200-1259,57.0,57.0,1300-1359,0.0,1235.0
217901,12,5,DL,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,2.0,2.0,1700-1759,34.0,34.0,1900-1959,0.0,226.0
456383,14,7,AA,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,13.0,13.0,0800-0859,-1.0,0.0,1100-1159,0.0,802.0
467968,14,7,AA,AA,AA,MIA,FL,Florida,MCO,FL,Florida,-4.0,0.0,1500-1559,-8.0,0.0,1600-1659,0.0,192.0
280967,9,2,NK,NK,NK,ORD,IL,Illinois,LAX,CA,California,143.0,143.0,1700-1759,169.0,169.0,2000-2059,0.0,1744.0
522984,13,6,AA,AA,AA,LAX,CA,California,CLT,NC,North Carolina,9.0,9.0,0600-0659,-16.0,0.0,1300-1359,0.0,2125.0
171156,1,1,DL,DL,DL,LAS,NV,Nevada,JFK,NY,New York,42.0,42.0,1100-1159,18.0,18.0,2000-2059,0.0,2248.0
47665,11,4,WN,WN,WN,DEN,CO,Colorado,LAX,CA,California,1.0,1.0,0900-0959,-20.0,0.0,1100-1159,0.0,862.0
87393,22,1,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-5.0,0.0,0001-0559,-15.0,0.0,1000-1059,0.0,1199.0
578227,18,4,B6,B6,B6,LAX,CA,California,JFK,NY,New York,-8.0,0.0,2300-2359,-42.0,0.0,0800-0859,0.0,2475.0
223735,1,1,DL,DL,DL,LAS,NV,Nevada,JFK,NY,New York,-2.0,0.0,1400-1459,-4.0,0.0,2200-2259,0.0,2248.0
490145,25,4,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,14.0,14.0,1400-1459,50.0,50.0,1800-1859,0.0,985.0
504962,24,3,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,60.0,60.0,1500-1559,53.0,53.0,1700-1759,0.0,650.0
394443,12,5,UA,UA,UA,LAX,CA,California,ORD,IL,Illinois,,,1400-1459,,,2000-2059,1.0,1744.0
492965,24,3,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,-10.0,0.0,0700-0759,-10.0,0.0,1200-1259,0.0,1235.0
394797,12,5,UA,UA,UA,ORD,IL,Illinois,LAS,NV,Nevada,210.0,210.0,1300-1359,214.0,214.0,1500-1559,0.0,1514.0
423952,4,4,UA,UA,UA,MCO,FL,Florida,DEN,CO,Colorado,10.0,10.0,1200-1259,-6.0,0.0,1400-1459,0.0,1546.0
529686,29,1,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,-5.0,0.0,0700-0759,-16.0,0.0,0800-0859,0.0,468.0
486324,19,5,AA,AA,AA,LAS,NV,Nevada,LAX,CA,California,-9.0,0.0,1100-1159,-4.0,0.0,1200-1259,0.0,236.0
522973,2,2,AA,AA,AA,LAX,CA,California,CLT,NC,North Carolina,-1.0,0.0,0600-0659,-25.0,0.0,1300-1359,0.0,2125.0
467093,24,3,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,-4.0,0.0,1500-1559,-13.0,0.0,1600-1659,0.0,1235.0
521266,15,1,AA,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,-7.0,0.0,0800-0859,-40.0,0.0,1000-1059,0.0,541.0
224793,21,7,F9,F9,F9,ATL,GA,Georgia,LAS,NV,Nevada,11.0,11.0,1800-1859,-22.0,0.0,2000-2059,0.0,1747.0
410168,8,1,UA,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,16.0,16.0,1100-1159,-3.0,0.0,1200-1259,0.0,628.0
377123,16,2,UA,UA,UA,ORD,IL,Illinois,CLT,NC,North Carolina,54.0,54.0,1000-1059,46.0,46.0,1300-1359,0.0,599.0
290480,5,5,NK,NK,NK,MIA,FL,Florida,LAS,NV,Nevada,-5.0,0.0,0600-0659,-11.0,0.0,0900-0959,0.0,2174.0
387019,27,6,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,-10.0,0.0,1300-1359,4.0,4.0,1600-1659,0.0,628.0
467916,27,6,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,56.0,56.0,1600-1659,49.0,49.0,1800-1859,0.0,468.0
525488,12,5,AA,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,152.0,152.0,2000-2059,159.0,159.0,2200-2259,0.0,802.0
287085,27,6,NK,NK,NK,MIA,FL,Florida,ORD,IL,Illinois,-8.0,0.0,1200-1259,-29.0,0.0,1500-1559,0.0,1197.0
377498,16,2,UA,UA,UA,DEN,CO,Colorado,MCO,FL,Florida,,,1800-1859,,,2300-2359,1.0,1546.0
280353,31,3,NK,NK,NK,DFW,TX,Texas,MCO,FL,Florida,-1.0,0.0,1000-1059,5.0,5.0,1300-1359,0.0,985.0
287383,7,7,NK,NK,NK,MCO,FL,Florida,LAS,NV,Nevada,23.0,23.0,2200-2259,19.0,19.0,0001-0559,0.0,2039.0
91227,29,1,WN,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,5.0,5.0,1600-1659,-5.0,0.0,1900-1959,0.0,1546.0
514639,4,4,AA,AA,AA,CLT,NC,North Carolina,LAS,NV,Nevada,-4.0,0.0,1800-1859,-23.0,0.0,2000-2059,0.0,1916.0
476426,20,6,AA,AA,AA,DEN,CO,Colorado,MIA,FL,Florida,-5.0,0.0,0600-0659,-27.0,0.0,1200-1259,0.0,1709.0
567909,2,2,B6,B6,B6,LAX,CA,California,JFK,NY,New York,-7.0,0.0,0001-0559,-2.0,0.0,0900-0959,0.0,2475.0
368446,31,3,UA,UA,UA,MIA,FL,Florida,ORD,IL,Illinois,-14.0,0.0,0900-0959,-12.0,0.0,1100-1159,0.0,1197.0
174540,5,5,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,-5.0,0.0,1800-1859,-56.0,0.0,2100-2159,0.0,2248.0
286579,14,7,NK,NK,NK,MIA,FL,Florida,ATL,GA,Georgia,-5.0,0.0,0001-0559,-8.0,0.0,0700-0759,0.0,594.0
493533,12,5,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,67.0,67.0,0700-0759,40.0,40.0,1200-1259,0.0,1235.0
33751,26,5,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,11.0,11.0,2000-2059,-11.0,0.0,2100-2159,0.0,628.0
147772,28,7,B6,B6,B6,LAX,CA,California,MIA,FL,Florida,-11.0,0.0,1000-1059,36.0,36.0,1800-1859,0.0,2342.0
287386,10,3,NK,NK,NK,MCO,FL,Florida,LAS,NV,Nevada,10.0,10.0,2000-2059,11.0,11.0,2200-2259,0.0,2039.0
155807,18,4,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,30.0,30.0,1800-1859,12.0,12.0,2000-2059,0.0,1947.0
179540,24,3,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,-1.0,0.0,2100-2159,-33.0,0.0,2200-2259,0.0,1747.0
202786,19,5,DL,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-10.0,0.0,1900-1959,-14.0,0.0,2000-2059,0.0,226.0
461290,8,1,AA,AA,AA,JFK,NY,New York,ORD,IL,Illinois,52.0,52.0,1500-1559,47.0,47.0,1700-1759,0.0,740.0
491761,16,2,AA,AA,AA,MIA,FL,Florida,ORD,IL,Illinois,210.0,210.0,1500-1559,211.0,211.0,1700-1759,0.0,1197.0
495969,18,4,AA,AA,AA,MIA,FL,Florida,DFW,TX,Texas,92.0,92.0,1000-1059,89.0,89.0,1200-1259,0.0,1121.0
281216,31,3,NK,NK,NK,LAS,NV,Nevada,ORD,IL,Illinois,40.0,40.0,0001-0559,38.0,38.0,0600-0659,0.0,1514.0
154824,30,2,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,0.0,0.0,1300-1359,-3.0,0.0,1400-1459,0.0,1747.0
483650,3,3,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,20.0,20.0,0700-0759,13.0,13.0,1000-1059,0.0,1121.0
99040,6,6,WN,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,-3.0,0.0,0600-0659,23.0,23.0,0800-0859,0.0,888.0
391360,25,4,UA,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,3.0,3.0,1600-1659,7.0,7.0,1800-1859,0.0,802.0
415834,19,5,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,-8.0,0.0,1300-1359,-18.0,0.0,1600-1659,0.0,628.0
411667,7,7,UA,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,-4.0,0.0,1800-1859,-10.0,0.0,2000-2059,0.0,606.0
501817,16,2,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,-4.0,0.0,1800-1859,-6.0,0.0,2000-2059,0.0,468.0
154371,24,3,DL,DL,DL,LAX,CA,California,MCO,FL,Florida,-2.0,0.0,0700-0759,17.0,17.0,1500-1559,0.0,2218.0
454140,9,2,AA,AA,AA,MIA,FL,Florida,JFK,NY,New York,77.0,77.0,1500-1559,135.0,135.0,1800-1859,0.0,1089.0
112363,16,2,WN,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,32.0,32.0,1000-1059,61.0,61.0,1200-1259,0.0,404.0
228673,15,1,F9,F9,F9,MCO,FL,Florida,LAS,NV,Nevada,280.0,280.0,2200-2259,285.0,285.0,0001-0559,0.0,2039.0
185519,19,5,DL,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-6.0,0.0,0900-0959,-23.0,0.0,1000-1059,0.0,226.0
209591,28,7,DL,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-5.0,0.0,1000-1059,-19.0,0.0,1100-1159,0.0,606.0
179438,20,6,DL,DL,DL,LAX,CA,California,LAS,NV,Nevada,-3.0,0.0,1200-1259,-10.0,0.0,1300-1359,0.0,236.0
175700,1,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,1100-1159,-21.0,0.0,1200-1259,0.0,1199.0
525435,8,1,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-6.0,0.0,1300-1359,-27.0,0.0,1600-1659,0.0,599.0
287423,16,2,NK,NK,NK,LAS,NV,Nevada,MIA,FL,Florida,-1.0,0.0,2200-2259,0.0,0.0,0600-0659,0.0,2174.0
511741,11,4,AA,AA,AA,LAX,CA,California,CLT,NC,North Carolina,5.0,5.0,1100-1159,-28.0,0.0,1900-1959,0.0,2125.0
368690,31,3,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,4.0,4.0,1300-1359,0.0,0.0,1600-1659,0.0,628.0
276752,6,6,NK,NK,NK,ATL,GA,Georgia,MCO,FL,Florida,214.0,214.0,1900-1959,259.0,259.0,2000-2059,0.0,404.0
174542,7,7,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,-1.0,0.0,1800-1859,8.0,8.0,2100-2159,0.0,2248.0
569684,4,4,B6,B6,B6,LAX,CA,California,JFK,NY,New York,-11.0,0.0,2200-2259,-18.0,0.0,0600-0659,0.0,2475.0
502259,24,3,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,10.0,10.0,1600-1659,5.0,5.0,1900-1959,0.0,599.0
528143,1,1,AA,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,-3.0,0.0,1100-1159,-14.0,0.0,1200-1259,0.0,888.0
284750,30,2,NK,NK,NK,DFW,TX,Texas,LAS,NV,Nevada,-2.0,0.0,0600-0659,-32.0,0.0,0700-0759,0.0,1055.0
395396,12,5,UA,UA,UA,MIA,FL,Florida,DEN,CO,Colorado,45.0,45.0,1500-1559,43.0,43.0,1800-1859,0.0,1709.0
403385,22,1,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,-6.0,0.0,1000-1059,-16.0,0.0,1200-1259,0.0,1005.0
386317,28,7,UA,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,-6.0,0.0,1100-1159,-13.0,0.0,1200-1259,0.0,628.0
502007,24,3,AA,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-2.0,0.0,0700-0759,15.0,15.0,1000-1059,0.0,936.0
222147,29,1,DL,DL,DL,MIA,FL,Florida,MCO,FL,Florida,-3.0,0.0,0900-0959,-8.0,0.0,1100-1159,0.0,192.0
375665,17,3,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-8.0,0.0,1600-1659,-13.0,0.0,1700-1759,0.0,1199.0
152825,25,4,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,3.0,3.0,1300-1359,11.0,11.0,1700-1759,0.0,1199.0
490139,19,5,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,12.0,12.0,1400-1459,7.0,7.0,1800-1859,0.0,985.0
305795,3,3,AA,OH,OH,ATL,GA,Georgia,CLT,NC,North Carolina,-4.0,0.0,1100-1159,-9.0,0.0,1300-1359,0.0,226.0
383612,2,2,UA,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,-2.0,0.0,1800-1859,-18.0,0.0,2100-2159,0.0,606.0
502952,18,4,AA,AA,AA,JFK,NY,New York,DFW,TX,Texas,10.0,10.0,1400-1459,-4.0,0.0,1700-1759,0.0,1391.0
421010,5,5,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,1.0,1.0,1600-1659,-4.0,0.0,1800-1859,0.0,641.0
513503,15,1,AA,AA,AA,JFK,NY,New York,MIA,FL,Florida,26.0,26.0,0900-0959,10.0,10.0,1200-1259,0.0,1089.0
437074,11,4,DL,9E,9E,JFK,NY,New York,CLT,NC,North Carolina,-3.0,0.0,1900-1959,-17.0,0.0,2200-2259,0.0,541.0
168614,26,5,DL,DL,DL,MIA,FL,Florida,JFK,NY,New York,0.0,0.0,1100-1159,-1.0,0.0,1400-1459,0.0,1089.0
472001,15,1,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,-6.0,0.0,1300-1359,-1.0,0.0,1500-1559,0.0,650.0
569688,4,4,B6,B6,B6,LAX,CA,California,MIA,FL,Florida,-10.0,0.0,2100-2159,-25.0,0.0,0001-0559,0.0,2342.0
226681,28,7,F9,F9,F9,MCO,FL,Florida,CLT,NC,North Carolina,-10.0,0.0,0600-0659,2.0,2.0,0800-0859,0.0,468.0
478552,19,5,AA,AA,AA,LAX,CA,California,ATL,GA,Georgia,-2.0,0.0,1000-1059,-20.0,0.0,1700-1759,0.0,1947.0
488694,20,6,AA,AA,AA,MCO,FL,Florida,DFW,TX,Texas,-2.0,0.0,0900-0959,-15.0,0.0,1100-1159,0.0,985.0
467874,9,2,AA,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,112.0,112.0,1400-1459,106.0,106.0,1800-1859,0.0,936.0
489155,4,4,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,-2.0,0.0,2000-2059,-27.0,0.0,0001-0559,0.0,1121.0
274855,4,4,NK,NK,NK,MCO,FL,Florida,DFW,TX,Texas,7.0,7.0,2100-2159,-11.0,0.0,2300-2359,0.0,985.0
237305,30,2,F9,F9,F9,ATL,GA,Georgia,LAS,NV,Nevada,-7.0,0.0,1000-1059,-18.0,0.0,1100-1159,0.0,1747.0
220416,22,1,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-9.0,0.0,1600-1659,-15.0,0.0,1900-1959,0.0,731.0
158724,16,2,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,108.0,108.0,1500-1559,162.0,162.0,1700-1759,0.0,594.0
169026,30,2,DL,DL,DL,JFK,NY,New York,MCO,FL,Florida,-4.0,0.0,1200-1259,-15.0,0.0,1500-1559,0.0,944.0
529570,28,7,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-6.0,0.0,1600-1659,-11.0,0.0,1900-1959,0.0,731.0
257064,30,2,AA,MQ,MQ,ORD,IL,Illinois,ATL,GA,Georgia,0.0,0.0,0800-0859,-12.0,0.0,1100-1159,0.0,606.0
510816,6,6,AA,AA,AA,JFK,NY,New York,MIA,FL,Florida,-2.0,0.0,0600-0659,11.0,11.0,1000-1059,0.0,1089.0
576016,15,1,B6,B6,B6,JFK,NY,New York,DEN,CO,Colorado,26.0,26.0,2000-2059,106.0,106.0,2300-2359,0.0,1626.0
556641,23,2,AS,AS,AS,LAS,NV,Nevada,LAX,CA,California,621.0,621.0,0900-0959,597.0,597.0,1000-1059,0.0,236.0
401582,23,2,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,0.0,0.0,1600-1659,2.0,2.0,1800-1859,0.0,1005.0
