DayofMonth,IATA_Code_Marketing_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,CRSDepTime,DepTime,DepDelay,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,ArrTime,ArrDelay,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Div1Airport
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,910,906,-4,0900-0959,13,919,1055,11,1106,-14,1100-1159,0,,0,130,120,96,1,650,,,,,,
1,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,1000,956,-4,1000-1059,21,1017,1151,15,1206,-3,1200-1259,0,,0,129,130,94,1,650,,,,,,
1,AA,AA,MIA,FL,Florida,ATL,GA,Georgia,1159,1158,-1,1100-1159,17,1215,1344,7,1351,-8,1300-1359,0,,0,120,113,89,1,594,,,,,,
1,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,1148,1144,-4,1100-1159,15,1159,1326,5,1331,-14,1300-1359,0,,0,117,107,87,1,594,,,,,,
1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,1335,1330,-5,1300-1359,14,1344,1419,19,1438,-2,1400-1459,0,,0,125,128,95,1,641,,,,,,
1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,1449,1445,-4,1400-1459,20,1505,1542,9,1551,-3,1500-1559,0,,0,125,126,97,1,641,,,,,,
1,AA,AA,MIA,FL,Florida,ATL,GA,Georgia,1455,1452,-3,1400-1459,23,1515,1643,7,1650,-2,1600-1659,0,,0,117,118,88,1,594,,,,,,
1,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,1425,1420,-5,1400-1459,13,1433,1703,12,1715,-13,1700-1759,0,,0,123,115,90,1,731,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,1447,1441,-6,1400-1459,18,1459,1729,17,1746,-1,1700-1759,0,,0,120,125,90,1,641,,,,,,
1,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,1521,1517,-4,1500-1559,23,1540,1716,8,1724,-6,1700-1759,0,,0,129,127,96,1,650,,,,,,
1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,1636,1635,-1,1600-1659,18,1653,1731,9,1740,-6,1700-1759,0,,0,130,125,98,1,641,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,1650,1646,-4,1600-1659,15,1701,1931,12,1943,-2,1900-1959,0,,0,115,117,90,1,641,,,,,,
1,AA,AA,ORD,IL,Illinois,JFK,NY,New York,1648,1645,-3,1600-1659,14,1659,1946,7,1953,-7,2000-2059,0,,0,132,128,107,1,740,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,1840,1838,-2,1800-1859,15,1853,2118,18,2136,-3,2100-2159,0,,0,119,118,85,1,641,,,,,,
1,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,2048,2046,-2,2000-2059,18,2104,2338,7,2345,-5,2300-2359,0,,0,122,119,94,1,731,,,,,,
1,AA,AA,MIA,FL,Florida,ATL,GA,Georgia,2227,2227,0,2200-2259,13,2240,13,6,19,-9,0001-0559,0,,0,121,112,93,1,594,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,1029,1030,1,1000-1059,13,1043,1308,10,1318,-6,1300-1359,0,,0,115,108,85,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,1635,1639,4,1600-1659,19,1658,1828,15,1843,-2,1800-1859,0,,0,130,124,90,1,650,,,,,,
1,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,1929,1936,7,1900-1959,20,1956,2119,7,2126,-11,2100-2159,0,,0,128,110,83,1,541,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,2028,2029,1,2000-2059,19,2048,2115,13,2128,-14,2100-2159,0,,0,134,119,87,1,599,,,,,,
1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,547,537,-10,0001-0559,26,603,715,19,734,14,0700-0759,0,,0,153,177,132,1,731,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,718,716,-2,0700-0759,34,750,1018,12,1030,1,1000-1059,0,,0,131,134,88,1,641,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,820,814,-6,0800-0859,14,828,1051,29,1120,1,1100-1159,0,,0,119,126,83,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,1431,1430,-1,1400-1459,35,1505,1639,8,1647,7,1600-1659,0,,0,129,137,94,1,650,,,,,,
1,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,1455,1453,-2,1400-1459,21,1514,1650,4,1654,4,1600-1659,0,,0,115,121,96,1,594,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,1825,1819,-6,1800-1859,20,1839,2105,20,2125,0,2100-2159,0,,0,120,126,86,1,599,,,,,,
1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,2245,2244,-1,2200-2259,17,2301,2331,31,2,12,2300-2359,0,,0,125,138,90,1,641,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,1645,1659,14,1600-1659,12,1711,1938,16,1954,14,1900-1959,0,,0,115,115,87,1,599,,,,,,
1,AA,AA,ORD,IL,Illinois,ATL,GA,Georgia,1905,1917,12,1900-1959,16,1933,2204,5,2209,7,2200-2259,0,,0,117,112,91,1,606,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,620,613,-7,0600-0659,10,623,813,8,821,-21,0800-0859,0,,0,142,128,110,1,802,,,,,,
1,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,537,527,-10,0001-0559,12,539,842,13,855,-20,0900-0959,0,,0,158,148,123,1,888,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1106,1104,-2,1100-1159,14,1118,1310,13,1323,-24,1300-1359,0,,0,161,139,112,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1201,1156,-5,1200-1259,11,1207,1349,11,1400,-30,1400-1459,0,,0,149,124,102,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1354,1352,-2,1300-1359,11,1403,1555,11,1606,-25,1600-1659,0,,0,157,134,112,1,802,,,,,,
1,AA,AA,DFW,TX,Texas,MCO,FL,Florida,1455,1450,-5,1400-1459,15,1505,1804,6,1810,-17,1800-1859,0,,0,152,140,119,1,985,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,1847,1838,-9,1800-1859,19,1857,2045,8,2053,-16,2100-2159,0,,0,142,135,108,1,802,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,2125,2120,-5,2100-2159,17,2137,2325,6,2331,-17,2300-2359,0,,0,143,131,108,1,802,,,,,,
1,AA,AA,DFW,TX,Texas,MCO,FL,Florida,2040,2038,-2,2000-2059,17,2055,2351,4,2355,-15,0001-0559,0,,0,150,137,116,1,985,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,703,657,-6,0700-0759,18,715,908,11,919,-8,0900-0959,0,,0,144,142,113,1,802,,,,,,
1,AA,AA,MCO,FL,Florida,DFW,TX,Texas,701,659,-2,0700-0759,15,714,849,11,900,-12,0900-0959,0,,0,191,181,155,1,985,,,,,,
1,AA,AA,MCO,FL,Florida,DFW,TX,Texas,801,800,-1,0800-0859,19,819,953,13,1006,-6,1000-1059,0,,0,191,186,154,1,985,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,820,818,-2,0800-0859,14,832,912,5,917,-18,0900-0959,0,,0,75,59,40,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,800,754,-6,0800-0859,13,807,846,6,852,-18,0900-0959,0,,0,70,58,39,1,236,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,1000,1001,1,1000-1059,9,1010,1051,5,1056,-24,1100-1159,0,,0,80,55,41,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,615,613,-2,0600-0659,20,633,713,10,723,-12,0700-0759,0,,0,80,70,40,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,915,914,-1,0900-0959,13,927,1008,5,1013,-12,1000-1059,0,,0,70,59,41,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,1110,1109,-1,1100-1159,13,1122,1201,7,1208,-12,1200-1259,0,,0,70,59,39,1,236,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,1820,1822,2,1800-1859,27,1849,1930,3,1933,-2,1900-1959,0,,0,75,71,41,1,236,,,,,,
1,WN,WN,LAS,NV,Nevada,LAX,CA,California,715,718,3,0700-0759,15,733,815,10,825,0,0800-0859,0,,0,70,67,42,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,1735,1741,6,1700-1759,14,1755,1836,10,1846,1,1800-1859,0,,0,70,65,41,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,2010,2018,8,2000-2059,18,2036,2128,4,2132,12,2100-2159,0,,0,70,74,52,1,236,,,,,,
1,WN,WN,LAX,CA,California,LAS,NV,Nevada,2100,2110,10,2100-2159,17,2127,2217,5,2222,12,2200-2259,0,,0,70,72,50,1,236,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,1420,1416,-4,1400-1459,10,1426,1525,6,1531,-19,1500-1559,0,,0,90,75,59,1,404,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,2205,2157,-8,2200-2259,12,2209,2304,8,2312,-18,2300-2359,0,,0,85,75,55,1,404,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,655,653,-2,0600-0659,13,706,807,10,817,-3,0800-0859,0,,0,85,84,61,1,404,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,845,841,-4,0800-0859,17,858,1001,4,1005,-10,1000-1059,0,,0,90,84,63,1,404,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,1040,1039,-1,1000-1059,16,1055,1152,9,1201,-9,1200-1259,0,,0,90,82,57,1,404,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,1040,1039,-1,1000-1059,13,1052,1158,5,1203,-12,1200-1259,0,,0,95,84,66,1,404,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,1240,1237,-3,1200-1259,17,1254,1358,5,1403,-7,1400-1459,0,,0,90,86,64,1,404,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,2140,2135,-5,2100-2159,15,2150,2255,9,2304,-6,2300-2359,0,,0,90,89,65,1,404,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,1445,1449,4,1400-1459,14,1503,1606,4,1610,-10,1600-1659,0,,0,95,81,63,1,404,,,,,,
1,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,620,619,-1,0600-0659,25,644,752,9,801,11,0700-0759,0,,0,90,102,68,1,404,,,,,,
1,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,1820,1829,9,1800-1859,12,1841,1939,10,1949,4,1900-1959,0,,0,85,80,58,1,404,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,630,628,-2,0600-0659,11,639,706,3,709,-26,0700-0759,0,,0,125,101,87,1,628,,,,,,
1,WN,WN,MIA,FL,Florida,ATL,GA,Georgia,605,601,-4,0600-0659,7,608,737,6,743,-17,0800-0859,0,,0,115,102,89,1,594,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,735,733,-2,0700-0759,14,747,813,3,816,-19,0800-0859,0,,0,120,103,86,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,835,829,-6,0800-0859,16,845,910,4,914,-21,0900-0959,0,,0,120,105,85,1,628,,,,,,
1,WN,WN,MIA,FL,Florida,ATL,GA,Georgia,1120,1116,-4,1100-1159,14,1130,1300,5,1305,-30,1300-1359,0,,0,135,109,90,1,594,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1320,1317,-3,1300-1359,12,1329,1355,6,1401,-19,1400-1459,0,,0,120,104,86,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1905,1902,-3,1900-1959,18,1920,1942,4,1946,-19,2000-2059,0,,0,120,104,82,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,2200,2153,-7,2200-2259,12,2205,2228,4,2232,-28,2300-2359,0,,0,120,99,83,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,925,928,3,0900-0959,13,941,1005,4,1009,-16,1000-1059,0,,0,120,101,84,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,2020,2020,0,2000-2059,15,2035,2058,6,2104,-16,2100-2159,0,,0,120,104,83,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,2140,2136,-4,2100-2159,10,2146,9,6,15,-15,0001-0559,0,,0,110,99,83,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,635,630,-5,0600-0659,16,646,909,6,915,-15,0900-0959,0,,0,115,105,83,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,730,728,-2,0700-0759,18,746,1010,6,1016,-4,1000-1059,0,,0,110,108,84,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,830,825,-5,0800-0859,14,839,1100,6,1106,-14,1100-1159,0,,0,110,101,81,1,628,,,,,,
1,WN,WN,ATL,GA,Georgia,MIA,FL,Florida,1050,1046,-4,1000-1059,18,1104,1228,15,1243,-2,1200-1259,0,,0,115,117,84,1,594,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1030,1029,-1,1000-1059,12,1041,1305,6,1311,-14,1300-1359,0,,0,115,102,84,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1715,1714,-1,1700-1759,14,1728,1954,5,1959,-11,2000-2059,0,,0,115,105,86,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1435,1441,6,1400-1459,13,1454,1519,3,1522,-13,1500-1559,0,,0,120,101,85,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,1615,1625,10,1600-1659,11,1636,1659,4,1703,-12,1700-1759,0,,0,120,98,83,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1630,1635,5,1600-1659,14,1649,1915,5,1920,-5,1900-1959,0,,0,115,105,86,1,628,,,,,,
1,WN,WN,ATL,GA,Georgia,MIA,FL,Florida,2150,2152,2,2100-2159,14,2206,2330,6,2336,-9,2300-2359,0,,0,115,104,84,1,594,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1205,1214,9,1200-1259,13,1227,1449,6,1455,0,1400-1459,0,,0,110,101,82,1,628,,,,,,
1,WN,WN,ATL,GA,Georgia,MIA,FL,Florida,1605,1609,4,1600-1659,6,1615,1740,15,1755,0,1700-1759,0,,0,110,106,85,1,594,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,1820,1820,0,1800-1859,20,1840,2105,8,2113,3,2100-2159,0,,0,110,113,85,1,628,,,,,,
1,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,2030,2041,11,2000-2059,15,2056,2320,4,2324,4,2300-2359,0,,0,110,103,84,1,628,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,515,513,-2,0001-0559,17,530,633,4,637,-23,0700-0759,0,,0,165,144,123,1,862,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,730,727,-3,0700-0759,15,742,838,6,844,-36,0900-0959,0,,0,170,137,116,1,888,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,930,925,-5,0900-0959,11,936,1031,5,1036,-49,1100-1159,0,,0,175,131,115,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,1000,957,-3,1000-1059,14,1011,1109,5,1114,-26,1100-1159,0,,0,160,137,118,1,862,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,910,903,-7,0900-0959,11,914,1206,6,1212,-18,1200-1259,0,,0,140,129,112,1,862,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,2010,2005,-5,2000-2059,12,2017,2305,5,2310,-20,2300-2359,0,,0,140,125,108,1,862,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,1240,1241,1,1200-1259,15,1256,1354,8,1402,-28,1400-1459,0,,0,170,141,118,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,1655,1707,12,1600-1659,9,1716,1807,6,1813,-17,1800-1859,0,,0,155,126,111,1,862,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,1840,1844,4,1800-1859,14,1858,1945,9,1954,-21,2000-2059,0,,0,155,130,107,1,862,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,2100,2104,4,2100-2159,10,2114,2213,5,2218,-32,2200-2259,0,,0,170,134,119,1,888,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,520,516,-4,0001-0559,14,530,826,8,834,-11,0800-0859,0,,0,145,138,116,1,862,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,655,651,-4,0600-0659,10,701,957,7,1004,-11,1000-1059,0,,0,140,133,116,1,862,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,1120,1113,-7,1100-1159,18,1131,1426,6,1432,-8,1400-1459,0,,0,140,139,115,1,862,,,,,,
1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,1800,1758,-2,1800-1859,16,1814,1916,37,1953,-2,1900-1959,0,,0,175,175,122,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,LAX,CA,California,810,813,3,0800-0859,19,832,926,10,936,-9,0900-0959,0,,0,155,143,114,1,862,,,,,,
1,WN,WN,LAX,CA,California,DEN,CO,Colorado,1630,1635,5,1600-1659,11,1646,1942,6,1948,-2,1900-1959,0,,0,140,133,116,1,862,,,,,,
1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,600,557,-3,0600-0659,20,617,922,19,941,11,0900-0959,0,,0,150,164,125,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,1635,1632,-3,1600-1659,12,1644,1940,21,2001,1,2000-2059,0,,0,145,149,116,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,935,936,1,0900-0959,11,947,1248,17,1305,0,1300-1359,0,,0,150,149,121,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,1130,1131,1,1100-1159,12,1143,1442,21,1503,3,1500-1559,0,,0,150,152,119,1,888,,,,,,
1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,520,516,-4,0001-0559,10,526,946,6,952,-18,1000-1059,0,,0,170,156,140,1,1199,,,,,,
1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,840,836,-4,0800-0859,13,849,941,6,947,-18,1000-1059,0,,0,205,191,172,1,1199,,,,,,
1,WN,WN,MCO,FL,Florida,ORD,IL,Illinois,925,922,-3,0900-0959,14,936,1105,8,1113,-17,1100-1159,0,,0,185,171,149,1,1005,,,,,,
1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,825,824,-1,0800-0859,12,836,1255,4,1259,-16,1300-1359,0,,0,170,155,139,1,1199,,,,,,
1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,1230,1229,-1,1200-1259,11,1240,1332,7,1339,-16,1300-1359,0,,0,205,190,172,1,1199,,,,,,
1,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,1415,1409,-6,1400-1459,12,1421,1840,5,1845,-20,1900-1959,0,,0,170,156,139,1,1199,,,,,,
1,WN,WN,ORD,IL,Illinois,MCO,FL,Florida,1600,1600,0,1600-1659,15,1615,1913,6,1919,-21,1900-1959,0,,0,160,139,118,1,1005,,,,,,
1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,610,613,3,0600-0659,17,630,721,7,728,-7,0700-0759,0,,0,205,195,171,1,1199,,,,,,
1,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,1710,1710,0,1700-1759,9,1719,1813,14,1827,-8,1800-1859,0,,0,205,197,174,1,1199,,,,,,
1,WN,WN,MCO,FL,Florida,ORD,IL,Illinois,1330,1329,-1,1300-1359,12,1341,1511,25,1536,1,1500-1559,0,,0,185,187,150,1,1005,,,,,,
1,WN,WN,ORD,IL,Illinois,MCO,FL,Florida,1150,1152,2,1100-1159,36,1228,1529,5,1534,4,1500-1559,0,,0,160,162,121,1,1005,,,,,,
1,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,2035,2031,-4,2000-2059,14,2045,2222,6,2228,-22,2200-2259,0,,0,255,237,217,1,1546,,,,,,
1,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,805,805,0,0800-0859,12,817,1307,7,1314,-21,1300-1359,0,,0,210,189,170,1,1546,,,,,,
1,WN,WN,ORD,IL,Illinois,LAS,NV,Nevada,1230,1239,9,1200-1259,12,1251,1404,3,1407,-28,1400-1459,0,,0,245,208,193,1,1514,,,,,,
1,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,840,833,-7,0800-0859,13,846,1033,6,1039,-11,1000-1059,0,,0,250,246,227,1,1546,,,,,,
1,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,625,621,-4,0600-0659,29,650,1142,7,1149,-6,1100-1159,0,,0,210,208,172,1,1546,,,,,,
1,WN,WN,LAS,NV,Nevada,ATL,GA,Georgia,605,604,-1,0600-0659,25,629,1244,4,1248,-2,1200-1259,0,,0,225,224,195,1,1747,,,,,,
1,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,1230,1228,-2,1200-1259,15,1243,1432,5,1437,-3,1400-1459,0,,0,250,249,229,1,1546,,,,,,
1,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,1610,1608,-2,1600-1659,14,1622,1810,7,1817,-8,1800-1859,0,,0,255,249,228,1,1546,,,,,,
1,WN,WN,ATL,GA,Georgia,LAS,NV,Nevada,645,647,2,0600-0659,13,700,804,5,809,-11,0800-0859,0,,0,275,262,244,1,1747,,,,,,
1,WN,WN,ORD,IL,Illinois,LAS,NV,Nevada,1920,1930,10,1900-1959,25,1955,2114,10,2124,-11,2100-2159,0,,0,255,234,199,1,1514,,,,,,
1,WN,WN,LAS,NV,Nevada,ORD,IL,Illinois,820,813,-7,0800-0859,14,827,1340,23,1403,3,1400-1459,0,,0,220,230,193,1,1514,,,,,,
1,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,650,650,0,0600-0659,15,705,855,5,900,0,0900-0959,0,,0,250,250,230,1,1546,,,,,,
1,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,1240,1251,11,1200-1259,24,1315,1806,8,1814,9,1800-1859,0,,0,205,203,171,1,1546,,,,,,
1,WN,WN,LAS,NV,Nevada,MCO,FL,Florida,1340,1340,0,1300-1359,11,1351,2035,9,2044,-21,2100-2159,0,,0,265,244,224,1,2039,,,,,,
1,AS,QX,LAS,NV,Nevada,LAX,CA,California,1810,1806,-4,1800-1859,20,1826,1907,9,1916,-24,1900-1959,0,,0,90,70,41,1,236,,,,,,
1,AS,QX,LAX,CA,California,LAS,NV,Nevada,953,959,6,0900-0959,30,1029,1111,9,1120,8,1100-1159,0,,0,79,81,42,1,236,,,,,,
1,B6,B6,JFK,NY,New York,MCO,FL,Florida,1200,1212,12,1200-1259,19,1231,1451,14,1505,9,1400-1459,0,,0,176,173,140,1,944,,,,,,
1,B6,B6,JFK,NY,New York,DEN,CO,Colorado,2024,2033,9,2000-2059,22,2055,2224,32,2256,-13,2300-2359,0,,0,285,263,209,1,1626,,,,,,
1,B6,B6,DEN,CO,Colorado,JFK,NY,New York,2255,2246,-9,2200-2259,14,2300,422,6,428,-7,0001-0559,0,,0,220,222,202,1,1626,,,,,,
1,B6,B6,JFK,NY,New York,LAS,NV,Nevada,1330,1335,5,1300-1359,19,1354,1533,5,1538,-51,1600-1659,0,,0,359,303,279,1,2248,,,,,,
1,B6,B6,MCO,FL,Florida,LAX,CA,California,1808,1817,9,1800-1859,16,1833,2035,9,2044,-4,2000-2059,0,,0,340,327,302,1,2218,,,,,,
1,B6,B6,LAX,CA,California,MCO,FL,Florida,2257,2311,14,2200-2259,19,2330,627,10,637,-3,0600-0659,0,,0,283,266,237,1,2218,,,,,,
1,AA,MQ,ATL,GA,Georgia,ORD,IL,Illinois,1828,1829,1,1800-1859,18,1847,1924,22,1946,3,1900-1959,0,,0,135,137,97,1,606,,,,,,
1,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,942,937,-5,0900-0959,32,1009,1053,8,1101,-16,1100-1159,0,,0,95,84,44,1,226,,,,,,
1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,600,556,-4,0600-0659,14,610,652,6,658,-24,0700-0759,0,,0,82,62,42,1,226,,,,,,
1,DL,DL,MCO,FL,Florida,MIA,FL,Florida,710,705,-5,0700-0759,16,721,757,7,804,-16,0800-0859,0,,0,70,59,36,1,192,,,,,,
1,DL,DL,MIA,FL,Florida,MCO,FL,Florida,925,920,-5,0900-0959,11,931,1006,7,1013,-16,1000-1059,0,,0,64,53,35,1,192,,,,,,
1,DL,DL,LAX,CA,California,LAS,NV,Nevada,820,820,0,0800-0859,12,832,912,9,921,-21,0900-0959,0,,0,82,61,40,1,236,,,,,,
1,DL,DL,LAS,NV,Nevada,LAX,CA,California,600,559,-1,0600-0659,21,620,701,11,712,-6,0700-0759,0,,0,78,73,41,1,236,,,,,,
1,DL,DL,MIA,FL,Florida,MCO,FL,Florida,1455,1445,-10,1400-1459,19,1504,1542,8,1550,-8,1500-1559,0,,0,63,65,38,1,192,,,,,,
1,DL,DL,LAS,NV,Nevada,LAX,CA,California,1747,1742,-5,1700-1759,21,1803,1843,9,1852,-14,1900-1959,0,,0,79,70,40,1,236,,,,,,
1,DL,DL,LAX,CA,California,LAS,NV,Nevada,1850,1847,-3,1800-1859,14,1901,1944,15,1959,-7,2000-2059,0,,0,76,72,43,1,236,,,,,,
1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,2245,2239,-6,2200-2259,11,2250,2335,9,2344,-4,2300-2359,0,,0,63,65,45,1,226,,,,,,
1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,1420,1427,7,1400-1459,11,1438,1520,5,1525,-15,1500-1559,0,,0,80,58,42,1,226,,,,,,
1,DL,DL,LAS,NV,Nevada,LAX,CA,California,1444,1446,2,1400-1459,28,1514,1554,6,1600,-2,1600-1659,0,,0,78,74,40,1,236,,,,,,
1,DL,DL,LAS,NV,Nevada,LAX,CA,California,1042,1038,-4,1000-1059,38,1116,1159,6,1205,6,1100-1159,0,,0,77,87,43,1,236,,,,,,
1,DL,DL,MCO,FL,Florida,MIA,FL,Florida,1225,1217,-8,1200-1259,28,1245,1323,9,1332,2,1300-1359,0,,0,65,75,38,1,192,,,,,,
1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,1820,1818,-2,1800-1859,31,1849,1933,9,1942,9,1900-1959,0,,0,73,84,44,1,226,,,,,,
1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,738,738,0,0700-0759,10,748,832,37,909,4,0900-0959,0,,0,87,91,44,1,226,,,,,,
